2026-04-25	Atlassian	https://boards-api.greenhouse.io/v1/boards/atlassian/jobs	(board scan)	no_match_grad — SWE/DE/DS interns all require graduating by June 2027; George graduates June 2028. ML Intern requires active masters enrollment. All roles fail grad constraint.
2026-04-25	HubSpot	https://boards-api.greenhouse.io/v1/boards/hubspot/jobs	(board scan)	no_interns — No active Summer 2026 SWE/DS/ML intern posting found. General program info only.
2026-04-25	Twilio	https://boards-api.greenhouse.io/v1/boards/twilio/jobs	Software Engineer Intern - United States (job 7560246)	report_102 — 3.6/5. Summer 2026 (Jun 22–Sep 11), remote-US, bachelor+, Python/JS/C++/Go. Apply.
2026-04-25	Grammarly	https://boards-api.greenhouse.io/v1/boards/grammarly/jobs	Software Engineer Intern Summer 2026 (gh_jid 7491439)	report_103 — 3.7/5. New listing distinct from report_021 (7255327). SF or Berlin hub. Apply SF only.
2026-04-25	Zoom	https://boards-api.greenhouse.io/v1/boards/zoomvideocommunications/jobs	Software Developer Engineer Intern - San Jose	report_104 — 3.2/5. San Jose on-site, Java/Spring Boot required, AI Contact Center. Do not apply (Java gap).
2026-04-25	Intercom	https://boards-api.greenhouse.io/v1/boards/intercom/jobs	Engineering Intern (job 6262761)	no_match_location — Greenhouse listing active but Intercom HQ Dublin; hybrid 3 days/week in-office. George is US-only. Logged as no_match_location.
2026-04-25	CrowdStrike	https://boards-api.greenhouse.io/v1/boards/crowdstrike/jobs	Software Engineer Intern – Summer 2026 (R26636)	no_match_grad — Still requires graduation Dec 2026 – Aug 2027. George graduates June 2028. Dedup confirmed.
2026-04-25	SentinelOne	https://boards-api.greenhouse.io/v1/boards/sentinelone/jobs	(board scan)	no_interns — No Summer 2026 SWE/DS/ML intern posting found on Greenhouse (sentinellabs board).
2026-04-25	Palo Alto Networks	https://boards-api.greenhouse.io/v1/boards/paloaltonetworks/jobs	(board scan)	dedup — report_055 already covers bachelor SWE intern. Master's SWE intern also found but requires masters enrollment. No new qualifying roles.
2026-04-25	Vanta	https://boards-api.greenhouse.io/v1/boards/vanta/jobs	(board scan)	no_interns_2026 — Vanta uses Ashby (jobs.ashbyhq.com/vanta), not Greenhouse. No active Summer 2026 intern posting confirmed.
