2026-06-16	Cloudflare	https://boards-api.greenhouse.io/v1/boards/cloudflare/jobs	(board scan — cloud+unicorns segment)	api_403; no_new (via web search: MLE Intern 7914628 = dedup_194; DS Intern 7914511 = dedup_195; DE Intern 7374706 = no_match_degree (MS req); SWE Intern 7009302/7206269/7296923/7774167 = dedup_005; no new distinct postings found)
2026-06-16	MongoDB	https://boards-api.greenhouse.io/v1/boards/mongodb/jobs	(board scan — cloud+unicorns segment)	api_403; no_new (via web search: SWE Intern AMER confirmed same program as dedup_019; grad window Fall 2026/Spring 2027/early Summer 2027 — George Jun 2028 still eligible per dedup_019 looser bar; no new distinct roles)
2026-06-16	Snowflake	https://boards-api.greenhouse.io/v1/boards/snowflake/jobs	(board scan — cloud+unicorns segment)	api_403; no_new (via web search: Data Engineering Intern Menlo Park + Data Science Intern SF + SWE Intern Fall 2026 all consistent with dedup_053/108/109; no new US Summer 2026 listing distinct from tracked reports)
2026-06-16	Elastic	https://boards-api.greenhouse.io/v1/boards/elastic/jobs	(board scan — cloud+unicorns segment)	api_403; no_interns (via web search: no Elastic-specific Summer 2026 intern posting found; pattern unchanged)
2026-06-16	Confluent	https://boards-api.greenhouse.io/v1/boards/confluent/jobs	(board scan — cloud+unicorns segment)	api_403; no_match_grad (via web search: 2026 SWE Intern Austin/Toronto/Remote-UK confirmed grad window Dec 2026-Aug 2027; George Jun 2028 ineligible; pattern unchanged)
2026-06-16	HashiCorp	https://boards-api.greenhouse.io/v1/boards/hashicorp/jobs	(board scan — cloud+unicorns segment)	api_403; no_interns (via web search: only stale SF listing found requiring Dec 2024-May 2026 grad, IBM-absorbed; no active 2026 summer program; pattern unchanged)
2026-06-16	Grafana Labs	https://boards-api.greenhouse.io/v1/boards/grafanalabs/jobs	(board scan — cloud+unicorns segment)	api_403; no_interns (via web search: no specific Summer 2026 intern listing found; pattern unchanged)
2026-06-16	DigitalOcean	https://boards-api.greenhouse.io/v1/boards/digitalocean/jobs	(board scan — cloud+unicorns segment)	api_403; dedup_056/133 (via web search: new builtin listing 8329813 confirmed same generic "Engineering Intern" program — remote w/ 5 hub cities, grad 2027 or 2028, $45-54/hr, Jun 8-Aug 14 — identical parameters to existing reports; no new distinct role)
2026-06-16	PagerDuty	https://boards-api.greenhouse.io/v1/boards/pagerduty/jobs	(board scan — cloud+unicorns segment)	api_403; no_interns (via web search: only CAP non-technical accelerator program found; no SWE/DS/ML Summer 2026 intern listing; pattern unchanged)
2026-06-16	Figma	https://boards-api.greenhouse.io/v1/boards/figma/jobs	(board scan — cloud+unicorns segment)	api_403; dedup_010 (via web search: SWE Intern 2026 SF/NYC $60/hr confirmed same role as existing report; no grad-year detail surfaced but treated as unchanged per dedup_010 risk note)
